address,eth_balance,cSum
0x6c93440221d083e6401da1c41417f6d68c827ce3,1.05856E+19,2.60508E+25
0x6bfcc8062dd9f34ddd871772c0adb0aab56f19be,1.05851E+19,2.60508E+25
0x6bcf5d0ddfabdffe06e704648a28f6dbc6559899,1.05847E+19,2.60508E+25
0xb7156aea4b139066011b0a4e98a1163196d4df67,1.05757E+19,2.60508E+25
0x739c29ce4250ccdd6b636dba9e1b8c689e1e7dd5,1.05744E+19,2.60508E+25
0x18e08b08dbf8e6095fef4c6a3523dbd07ddd7e80,1.0572E+19,2.60508E+25
0x15a28b1701310f4e937be22392d7b50bf4ca2ba9,1.05714E+19,2.60508E+25
0xb39c0efc2b924f0194eedeeb9673734a108db5bc,1.05703E+19,2.60508E+25
0x1c9491865a1de77c5b6e19d2e6a5f1d7a6f2b25f,1.057E+19,2.60509E+25
0x53ac1e01182e0d429c4557c87fcef50b05436999,1.05697E+19,2.60509E+25
0x7ff362dddd4272860693c3dd7c31277bfe021a1f,1.05677E+19,2.60509E+25
0x1aec8f11a7e78dc22477e91ed924fab46e3a88fd,1.05668E+19,2.60509E+25
0xa10293096df245891e59e6ff1426f939679f0c80,1.05666E+19,2.60509E+25
0xb2bffb5206b8e891d16abbc4c9acf5cb7878a76f,1.05654E+19,2.60509E+25
0x0b8d961c44ac33fe2b9b16cb57e4fe5bc1ddb53b,1.05652E+19,2.60509E+25
0xf34bc3c7402bb0b735bf4d5781adabd32af6a4e2,1.05651E+19,2.60509E+25
0xa93cf3b9020d0f9162837136ff5f2ba9476d37d0,1.05647E+19,2.60509E+25
0xe90113ca219975e4dec2af567a93245633debf0a,1.05611E+19,2.6051E+25
0x7baf263212538095cf5af9db9c8f1e55889c96ef,1.056E+19,2.6051E+25
0x352b68b2bc95c7b13b464427da5a6c984f74c01a,1.05586E+19,2.6051E+25
0xa8d78620f0ed304f1190421aa2d64c66d7b656b0,1.05571E+19,2.6051E+25
0xc14bbc14f2d7b1dd258ce300a9bcd09043b9d30c,1.05568E+19,2.6051E+25
0xe4b8f6c4a2765262613ef58c67612e268e96483b,1.0551E+19,2.6051E+25
0x248cbab5944733f60dcfa6fa5b0184cb5cd8c91e,1.05431E+19,2.6051E+25
0x49697da37b50854b5f8c5ae2b8eba17118ba6e43,1.05421E+19,2.6051E+25
0xd369940d8582aa96eaf78d84b0bb755ff0bf095c,1.05414E+19,2.6051E+25
0x89b9360bbdd88e8d5ca086874f0be23f8b7bebad,1.05402E+19,2.6051E+25
0x0f80506e9ccda50b142916342f062d4de9cd7cbd,1.05388E+19,2.60511E+25
0x3c4c3a796e9ba3ddc74636bdd556b6dc852a98f7,1.05381E+19,2.60511E+25
0x35af3f1e200ec09b482550d64144274ac20ef5dc,1.05364E+19,2.60511E+25
0x4787685f644fd5de55a3b7e38957de29ec623f0a,1.0536E+19,2.60511E+25
0xe2919ea8d842a4a529ae1c699cf76120d0935b58,1.05302E+19,2.60511E+25
0xe3d4895af5793c88f002c0a8fcc3446d78c78ad4,1.05293E+19,2.60511E+25
0x2f7784b49f059ce459e8cf2769cbf0f99f40a5a7,1.05256E+19,2.60511E+25
0xda82003348634d1e40b3e061102bc174a638ff2e,1.05252E+19,2.60511E+25
0x51bb43a1cdef43f24c44ccc368a4ac228aec0c11,1.05209E+19,2.60511E+25
0xc8f4a06ed6ee23faab0621e91a61451f28461681,1.05178E+19,2.60512E+25
0x5b2626d19d359a242c2944bc38554f6b331c2f22,1.05119E+19,2.60512E+25
0x658c50c0dad5aa10843202cfdf29283a30decb04,1.05081E+19,2.60512E+25
0x7edceaead1e89257a3f90363ad6acddb3b646a17,1.05079E+19,2.60512E+25
0x63559ebb2da459100d3768760ed5eb73bd7ec7c5,1.05063E+19,2.60512E+25
0x86783bf073ad92ee48ace7ea728ea020bbad171a,1.05053E+19,2.60512E+25
0x88aea33f4f81717d8bd2db82ca24659e212e24ff,1.0502E+19,2.60512E+25
0xd8e5efe8ddbe78c8b08bdd70a6dc668f54a6c01c,1.05E+19,2.60512E+25
0x8632082fc8a0d8084a791a73274056bee03fde3d,1.05E+19,2.60512E+25
0xdc1aa2654c8111a8a235becb9da7cc52b53c852c,1.05E+19,2.60512E+25
0x05882581d4116de36d7cba4f9bdd2e5013e217c1,1.05E+19,2.60513E+25
0x06dfef49d29e0b142f8ca79a3762e61b731cdcc2,1.05E+19,2.60513E+25
0x85de33eb33ea2377bfe6891b629792705b40c8ce,1.05E+19,2.60513E+25
0xa00a729f10f00a4c88b665305dbaeac32a517e7f,1.05E+19,2.60513E+25
0x22884afa370b6dbb114b1fc9a03762e8961a0c7c,1.05E+19,2.60513E+25
0x5ae8e5243b3f05dd84b5582975d4dcf7d697d867,1.04995E+19,2.60513E+25
0xf3995474d41dcc5dc92c2bb7dbd852920e613e7c,1.04985E+19,2.60513E+25
0x85441b69872eaeb9b2fd018754768de093c9abc4,1.04978E+19,2.60513E+25
0x9a19963a3776a28e764170d8aec3aa47d9ffb537,1.0497E+19,2.60513E+25
0xdf4f70a6d036ed76f428235a433d9318b49b3320,1.04968E+19,2.60514E+25
0x61c13fc92a0be60d28c59b7815ef27441af1e3e7,1.04953E+19,2.60514E+25
0x8b554150d01567aa971fe2390f2cb437f9866689,1.0495E+19,2.60514E+25
0x8a72066afbd065f634a14060b2666d5a3224486d,1.04929E+19,2.60514E+25
0xdfa6edae2ec0cf1d4a60542422724a48195a5071,1.04866E+19,2.60514E+25
0xbe96a69b2836201d9cbad2c485681dc7a4cc39b9,1.04819E+19,2.60514E+25
0x74b61938500f82ec66855f0b88f1691a530d2f35,1.04771E+19,2.60514E+25
0x1352bdc4f0a89c58bf6cd12ccdab76709b52f651,1.04736E+19,2.60514E+25
0x9e114bd62233b4c9d12ec4d1a778d31c84339f33,1.0472E+19,2.60514E+25
0xd160611b99a9f70b4077bb6692a2c854a300c64e,1.04712E+19,2.60514E+25
0x0b9b611ad07f17694ae41c062415ede0baaaa040,1.04638E+19,2.60515E+25
0x4df015af15dcaddcc4c7a2da546a894075fcde45,1.04628E+19,2.60515E+25
0xc1ed1e0d5bbf466e0860f93b51638da524d322e3,1.04599E+19,2.60515E+25
0xb6c57a4c366ac4854492e67a7a2b515d21efdf89,1.04588E+19,2.60515E+25
0xc267d05030b6d267f384f0afb65ef5fed8040d35,1.04551E+19,2.60515E+25
0xa678887b5529d3893037a6558db0ae2987226cfd,1.04543E+19,2.60515E+25
0x67e5a0bd24e89690027bc59561f547934e8b6c8b,1.04525E+19,2.60515E+25
0x061e1e59a40053fb26a5f1bc43a73f2282bd1b27,1.04488E+19,2.60515E+25
0x024a33e0e0d36d7a166142a8849e141c0b09dd88,1.04453E+19,2.60515E+25
0x6c88981227e4c2ad63886cf8eac9144729b4c2f4,1.04445E+19,2.60516E+25
0x0b2c44556bb8439b908d82e5ebf7bb3e5af9a33c,1.04414E+19,2.60516E+25
0x7ceed3cc8ad288a1632049cf51a5867080acddd2,1.04405E+19,2.60516E+25
0x0628691983704f385eae609094910983af6deeab,1.04399E+19,2.60516E+25
0x34291feae53ad4e155a20de02585eb115ef5d373,1.0439E+19,2.60516E+25
0x75021a85bee104139a04b1a08cee1ca19543a448,1.04386E+19,2.60516E+25
0x2fa33e63905403c06526c885c39cf3da1435f04b,1.04386E+19,2.60516E+25
0x785c4adbf99a9eaccfe45082fd9eab09aff080be,1.04368E+19,2.60516E+25
0x78fd393bbdf76c69f762fc0440fbcf36f3e85ed1,1.0435E+19,2.60516E+25
0x653b8295e6bef25f363fff9f5544eee4a5c9ffd0,1.0434E+19,2.60516E+25
0x37e76115aac747483d527ae95220d896fff0b7ac,1.04324E+19,2.60517E+25
0xf732a0fea0728e8b2303166da58c1a2c332ff7ab,1.04312E+19,2.60517E+25
0x05f6ae6503041eb558364b3ea336de8dd794a852,1.0431E+19,2.60517E+25
0x3518657888d07be4ac08afc576b237ae14451506,1.043E+19,2.60517E+25
0xeb17c3ebc635218c8ebc1cb1524e47c17dada01f,1.0428E+19,2.60517E+25
0x9a562efc771eb9967deb6d0d4c78e68e616695de,1.04255E+19,2.60517E+25
0xc1e072751c7287a466844daeeee203ecaae34857,1.0425E+19,2.60517E+25
0xcabba337f76cd60bdf11cb496488a0b0cc087e93,1.04229E+19,2.60517E+25
0xbdd075b0e18cf4f97f3a073909d38fe6e218cc21,1.04185E+19,2.60517E+25
0xde2e2bd022023adef77ec8ea7c7065bd7960c066,1.04126E+19,2.60518E+25
0xa686b16feeaf0438827259f641a64ead50916bba,1.04071E+19,2.60518E+25
0x5640c59f1a4acc7961f667e6dca80d2ca2c661d5,1.04031E+19,2.60518E+25
0x1a69051e7bc3a96564bb7a408a12d465e5b9cb02,1.04022E+19,2.60518E+25
0xe50c20bf8dc8e25ab9483b93be86af4eb0affcfd,1.04E+19,2.60518E+25
0xaa73fcaab94d8697d094fad8b135376fea1c204b,1.04E+19,2.60518E+25
0x06ad5068ae7127738ef826c59698cada73953a01,1.04E+19,2.60518E+25
0x70076ab47fc28e70818d4ec5c82540de3eadadaf,1.03999E+19,2.60518E+25
0x62a17021884d48449647069b3df6310781256e01,1.0399E+19,2.60518E+25
0x8355685b9483f85df6fc0c64c54a3cd82d5c702d,1.03977E+19,2.60518E+25
0xfe59722391b668e5a5885bb2eb30069c26ff21ca,1.03924E+19,2.60519E+25
0x82d08b29470d5cb5561b022e87ab34f6e0b742db,1.0392E+19,2.60519E+25
0xddb76c9cbcdd45ccf600b4bb6223ae10971d3a15,1.03855E+19,2.60519E+25
0x246d38588b16dd877c558b245e6d5a711c649fcf,1.03853E+19,2.60519E+25
0x04228a9dc5b03588d0a56df0463c07d76e5d9499,1.03847E+19,2.60519E+25
0x90aef0fbce00ac258de177f1dcd1df26d12977e9,1.03819E+19,2.60519E+25
0x64f86ebbeeeb00c583a42ef5877633e6d1928a4b,1.03799E+19,2.60519E+25
0x2aa573700d5a5313b0f4a2f1715885b29d89c97c,1.03608E+19,2.60519E+25
0x7b0a44f23d0170434f3b9a97135e1c7c93c25a6c,1.0359E+19,2.60519E+25
0xdca41c88851e42fb7d3a6eb3d7dfadc95fe35bf1,1.0358E+19,2.60519E+25
0xb12ef614384bd0fc5bc1e0ca6b7477c22507d63c,1.03558E+19,2.6052E+25
0xa8df032c6ff505f64b90f8742499ac3581d72d71,1.03531E+19,2.6052E+25
0x947152d298f8566a58e08b18ba555aedd4053648,1.03524E+19,2.6052E+25
0xd91e14b8124bcb8986d35048b41ebb7172d4f4fe,1.0348E+19,2.6052E+25
0x921ac717efb455db9a54026e8f5b89a18224c95e,1.03467E+19,2.6052E+25
0x9d64bcb2bc4d23fa80531c841081e2412e0560d1,1.03462E+19,2.6052E+25
0x70ebf28a2a20e09b64e793e21779638de2136031,1.03365E+19,2.6052E+25
0x813f5b56fd6571303c603d333ec82bbb3f27ce7b,1.03343E+19,2.6052E+25
0xebc7e601f7daf56b602334d6a3b081bb4d7d86e4,1.03327E+19,2.6052E+25
0x11743064b7cd2996a34dacce78f5e9a2f95d63d1,1.03321E+19,2.60521E+25
0xc684778940f863e7973d99fd5dac3b4ad867aa03,1.03305E+19,2.60521E+25
0x17161fa90de7a8e03d92db0705f6bce05b8e5605,1.03305E+19,2.60521E+25
0x61bb2fda13600c497272a8dd029313afdb125fd3,1.03276E+19,2.60521E+25
0x68a78dcf36d8ac7df5024fc76ca54bfd360ceeff,1.03275E+19,2.60521E+25
0xe82888634c0ad11e796a415925a208514e9cb11c,1.03264E+19,2.60521E+25
0xfa09004e676b35678e33fdb64ea09d01e4a2387d,1.03213E+19,2.60521E+25
0x17de3f36ac9af7a3afe974640504e7f41640234e,1.03205E+19,2.60521E+25
0x124348fce2d151e5de19a4c1eb71b9481fdb001e,1.03169E+19,2.60521E+25
0x2026208bbc9f2ad943e97a9c32af014b41beb352,1.03162E+19,2.60521E+25
0xb2ef51544a6e7026fda1722bc334ee8cda147dbe,1.0315E+19,2.60522E+25
0x49e5b3222138726fae690402ced4d22c9366e5a6,1.0315E+19,2.60522E+25
0x9e192f2aa5b023f61ea38931fb31056495814844,1.0314E+19,2.60522E+25
0xf721f2966a0605d41f4f7e25a297ce14a9db9b2f,1.03132E+19,2.60522E+25
0x22d0de45c3485c7ff00bdf498e99c1d7a60e653c,1.03129E+19,2.60522E+25
0x1110226b2a71c38bd26a27cf6bff68dd8f6fa3c4,1.0312E+19,2.60522E+25
0x545c60d9a5b001164a47a2f4ca50d49ed1249728,1.03104E+19,2.60522E+25
0x8c991297440a79358bd864902e704ecc815eac81,1.03099E+19,2.60522E+25
0x581ca37b0cc1fddff1161dac88ed1b4d506c9221,1.03086E+19,2.60522E+25
0xfd0416204498a147331515e9ab51e0756f9e9402,1.03E+19,2.60522E+25
0x92618a191659837864d50d4ad1816af7ad4f8bb2,1.03E+19,2.60523E+25
0xb06444685123a1126ef5293b96b9fdf7e1ce1400,1.02997E+19,2.60523E+25
0x0800d14885ca5f4bc2f5e7852111572e207fd618,1.02983E+19,2.60523E+25
0x24c8040222daadabf125811fbb82fb4d3bcfe0f4,1.02965E+19,2.60523E+25
0x68285f955b0669493cb36c5b1bfd6decc476d70b,1.0296E+19,2.60523E+25
0xb1c0a822022f7f8e56d8a2907c27086bc4ce281e,1.02951E+19,2.60523E+25
0xc3e02b5a44e23467589df41bab7aeca39d8d8239,1.02932E+19,2.60523E+25
0xa95fae0d9171d20382462d1a6992a2e4e1b7fd07,1.02931E+19,2.60523E+25
0x0c073c92e7684031cfc297b83ecc33619e864d18,1.02879E+19,2.60523E+25
0x3272939d991a1c8e76982a3a6394a81f6e635b5a,1.02877E+19,2.60523E+25
0xd5836bc1079fb3b276185b80fa727904240566a7,1.02877E+19,2.60524E+25
0xa64a4e5f675ff9f1722ca61db762c880e53b55a5,1.02864E+19,2.60524E+25
0x4e612b822cae806d5546610520538eec11600cc6,1.02848E+19,2.60524E+25
0x7bc0c00799228bda786097425bd7f4892ad78acc,1.02843E+19,2.60524E+25
0xcc4fc5021b571a03844de6f598d147993ff1b3e3,1.02841E+19,2.60524E+25
0xf23d23fcbbb9c3a5c14a7e92d012d4d99f3dbf15,1.02805E+19,2.60524E+25
0x423c9c99901c87188472f38e1d7e593c579f640f,1.028E+19,2.60524E+25
0xd66c9251d0ddb2498600e03981e34059e405a116,1.02784E+19,2.60524E+25
0x77f2e34b1e2cc757bf2ab1da22a98b165c88273f,1.02769E+19,2.60524E+25
0x1cc01ffe1529287a455bce0849bcc6e7dc43a097,1.02744E+19,2.60525E+25
0xe2c600188ef4b95fda2e0e99fa6e61e6197f379b,1.02722E+19,2.60525E+25
0x15077c0b8b45e602205862f4d2e47b08f134d31e,1.02718E+19,2.60525E+25
0x60a199e418d9f5522533ed519bb91fdc94579d83,1.027E+19,2.60525E+25
0x2fdc528d393f1b83dbcae0315bae279d6a398a5f,1.02676E+19,2.60525E+25
0x3501d341a3f9a4efc10eaa0f82079c6c70352129,1.02676E+19,2.60525E+25
0x1e426de3b1f452bcd8aad9cb8422945ec7fdc402,1.02615E+19,2.60525E+25
0x58282e417ac2abad6d23e563a46f6a541283db65,1.02583E+19,2.60525E+25
0x4d346efd954c0cf1da5232bbb7e0cd1e5c5f9fb2,1.02563E+19,2.60525E+25
0xfc9258374345af18fe27bb0dbcc68495e7d469bd,1.02561E+19,2.60525E+25
0x64c459b3f8fed4054495d17c66fd869539e1a244,1.02554E+19,2.60526E+25
0x584920cad9f10a0fd94c1857ce1b2a7d0d9b50a4,1.02538E+19,2.60526E+25
0x1b39d42c4c13d3c87631522cb15e89c59f794e3f,1.02512E+19,2.60526E+25
0x3adcfdef85a592202de2d7f139e8cdb9729fc47e,1.02511E+19,2.60526E+25
0xf89dd9cd6c6436d69e6f67d888541f937ea39df8,1.025E+19,2.60526E+25
0x6018e190214ffb9f77071f74e2bbed3ad23a642d,1.02488E+19,2.60526E+25
0x8f9285e254832e6788ede4efdfb44936c3cb2e76,1.02473E+19,2.60526E+25
0xfcc0a4035b1e4812d25936ce444fc4c790fa51cc,1.02473E+19,2.60526E+25
0xa4cc81274c14d7017e85137e3b9026977966c5d0,1.02419E+19,2.60526E+25
0x3adeb48ecfc6cdad68da6373a8e265d7ab851635,1.02411E+19,2.60526E+25
0x387e80d9b576820a328662ff6c12241510907f73,1.02378E+19,2.60527E+25
0x4bd94fe6f3b675d324c07756f9d7506b964c7556,1.02307E+19,2.60527E+25
0xd95a0aa48b4387230c8851a07c1d579e455e19d5,1.02292E+19,2.60527E+25
0xace5270544f229339ff7f2f1a2c5c0e7e78fdeb9,1.02283E+19,2.60527E+25
0x000000000000541e251335090ac5b47176af4f7e,1.0223E+19,2.60527E+25
0xa256d15cbbe2800061448a35768dc71cebfa543f,1.02225E+19,2.60527E+25
0xec8aeeb7becce7b5d734934658dceab5611770dc,1.0219E+19,2.60527E+25
0x539b38449323e2b67494659c4189328227daf6e8,1.02135E+19,2.60527E+25
0x2faa316fc4624ec39adc2ef7b5301124cfb68777,1.02128E+19,2.60527E+25
0x287d811404e79f49846108799150641f280f8f1d,1.02091E+19,2.60527E+25
0x55cfcbf05ecc736893c0c44593271e4adb53b822,1.02055E+19,2.60528E+25
0x741f895fc4241f18435c2d2d86e8b58b6c393287,1.02031E+19,2.60528E+25
0x9cf6fc4c935728cb984b5893a8f4233105964349,1.02018E+19,2.60528E+25
0x496b9d4fd1c5b46a6d515d4f8d7aecde0100d427,1.02E+19,2.60528E+25
0x184f0eedd602dda598fe10b37c86d557701a9511,1.02E+19,2.60528E+25
0x8e6cfd771d7ec9b42b75dca18f98d7f333d106cc,1.02E+19,2.60528E+25
0xc73e8ae8e50f641c9b5a6c0d2ce1845ce3e3ccee,1.02E+19,2.60528E+25
0x3ef5c2544748e6665e863e58e300605dc748549d,1.02E+19,2.60528E+25
0x8974dc387210a4cc82414b6b90fd5f77a952cefd,1.01996E+19,2.60528E+25
0x5b3492d32c8fb2a3f334ea24141474f982ae1600,1.01952E+19,2.60529E+25
0xe5ef09b0c72d7ea9c57ced32076152fedf7ef6bc,1.01937E+19,2.60529E+25
0x31162ca6f255d8794199814c86ecdb2a4f78c3d8,1.01931E+19,2.60529E+25
0x79c32eda5ded5d6d64f6df7d6cfbe3f7c6a11f15,1.01927E+19,2.60529E+25
0xca749f2113830a49df56a5b09cf8a9fe210116b5,1.01907E+19,2.60529E+25
0x0df7786c53218074bd2b80cca45c83bf5a9d701e,1.01906E+19,2.60529E+25
0x26a5b7c23e86f237ff14b9992ce5dafd72057267,1.01904E+19,2.60529E+25
0xb56288a242e451762a72337e11646efdb423e308,1.01888E+19,2.60529E+25
0x3ee1878cd71b52abaa576085901a32f26aa47fda,1.01874E+19,2.60529E+25
0xcf411fbb28f81d9670b4103c1a3b771fcedff140,1.01874E+19,2.60529E+25
0xd6922cbad98c4db33952a32e9b251064d6f6cac6,1.01864E+19,2.6053E+25
0x1b6c2c474fd04b1e6f08bb53f7f7ebf1787cc464,1.01839E+19,2.6053E+25
0x59cb331a8f6f516aa7170c8e5d92f5e604db0b26,1.01699E+19,2.6053E+25
0xe863ae516350eb79d3fa22b6da9d747990e82523,1.01695E+19,2.6053E+25
0x2090e028621d211e7cd8726a257e0ee64d7bfaf1,1.01679E+19,2.6053E+25
0x58e845172a4130599267498aa82df0b0830a5383,1.0165E+19,2.6053E+25
0x629178c9a55cc30e3cccf21a94f77920aefce5ce,1.01644E+19,2.6053E+25
0x79fe6f81c919f246c95db3684f0df2c1321c0923,1.01602E+19,2.6053E+25
0xed5dd3e31582d0353a25fbfba5adb659d71cae12,1.016E+19,2.6053E+25
0x5e33dc33781b256b23bce30f5e04f20251ceec25,1.01565E+19,2.6053E+25
0x96ffaf535c26bead6c7bdc8fa66de06f6d2a9c76,1.01553E+19,2.60531E+25
0x85852b3b7c21c06e31ca16bc224bb8399662eea6,1.0155E+19,2.60531E+25
0xb2e144291d605af93f8acf7d3e9d941430d455a2,1.01549E+19,2.60531E+25
0xe9a53be55484cd88cc7bad9dba1480816e34e146,1.01544E+19,2.60531E+25
0x1948f7fa34411bdb23df2024e628fcc56b82e7a7,1.01538E+19,2.60531E+25
0xa2ea63768548e9ff07893cfe3c7d1c31481f9ed6,1.01494E+19,2.60531E+25
0x84582d0ab44544db9388fc4560402e52fb64d408,1.0149E+19,2.60531E+25
0x2677843c12fa518926b4ac6ab772b85154e77c18,1.01485E+19,2.60531E+25
0xd5179af2e3589a627ae39799251d3d9c6d399b99,1.01484E+19,2.60531E+25
0xd94ac1b10e545ad00f07b06752536fe164d0db99,1.01473E+19,2.60531E+25
0x3aa6d8a9039f10e94116149ee6a4d0759ac81b36,1.01473E+19,2.60532E+25
0x80776d99df48c847143612c745f66d39ea00d6b1,1.01462E+19,2.60532E+25
0x45a9aefe67a9a8ffd307fbbbbe055f3ea5b568ef,1.01453E+19,2.60532E+25
0x0a519f50ca0bbf0d32c92dfa4f3d075ec1c3456d,1.01447E+19,2.60532E+25
0xfab4a32842c0955e50c5c5e677e6abfef7d9a09d,1.01419E+19,2.60532E+25
0x5c52d4a463fb73203c910c4fb56f410167e7bc9f,1.01398E+19,2.60532E+25
0x46b6b646252aa378394d959d03bbf812c148dc67,1.01384E+19,2.60532E+25
0x14b7bdad0f19f6f6a2c0129096f1f682f4dc320e,1.01383E+19,2.60532E+25
0xea8db16bd4bb397c9762a39f99296d16116d6be9,1.01377E+19,2.60532E+25
0xdd72caddbcda20ba37456c518b4f5c61abbb165f,1.01349E+19,2.60532E+25
0x7d0280aa26f09960d7bf7155049d3adca431b0b1,1.01302E+19,2.60533E+25
0x6034bafbdaedd98fb8b689d8e0ea99f0337cc9a6,1.01301E+19,2.60533E+25
0x414c587fb7e036020334fe7eddb34093a09ef652,1.0127E+19,2.60533E+25
0x22e3b78f8a9863063f14b4078d81e8e61d508b12,1.01257E+19,2.60533E+25
0xd37fb1d6f85e89b7b39492703f5386a3b38de1ce,1.01249E+19,2.60533E+25
0x7cdaecd1628fd9a63dd725531e7cd109e7cfbe59,1.01239E+19,2.60533E+25
0x66f0f18420aeb6e643c699180507e949f1a8f8db,1.0122E+19,2.60533E+25
0xb922f1a5a7739091c84fd71b0189a9bf7d9ff625,1.0117E+19,2.60533E+25
0x5d0d76787d9d564061dd23f8209f804a3b8ad2f2,1.01168E+19,2.60533E+25
0x7df17cf91d576d52797fe3809ba48ce0ea822737,1.01152E+19,2.60533E+25
0x330440e65dc3442be1168e93503210b10b5ecc2a,1.01142E+19,2.60534E+25
0x46c8059754a34e835a079f6327c4e73b8b4f1e33,1.01139E+19,2.60534E+25
0x9fdd61e76378e3ad85aa0517e5bbe1ee10541899,1.0111E+19,2.60534E+25
0x8aa4ef0d0f6827af575ec906f6cf87fa5c183ecb,1.011E+19,2.60534E+25
0x124c60da37540cd3dc7b20f8d9877d44200e273b,1.011E+19,2.60534E+25
0xe8828d7abf2cfc1bf12ee4f1df27497595aeade0,1.01092E+19,2.60534E+25
0x53b81a8dae0fada7764ca854f693495ee4fd9c3d,1.01053E+19,2.60534E+25
0xafbe7f3f5888a928d189ef04fb6bc25698f728f9,1.01046E+19,2.60534E+25
0x9ce86083663dcff6da310673e140c63248e0408d,1.01037E+19,2.60534E+25
0x32e05906f379f28e30707aeb3d7416026830ca67,1.01026E+19,2.60535E+25
0xb4ffab7361e584a19e6d21a3eabc41ba9f9a12ae,1.01009E+19,2.60535E+25
0x0a4d0488e48cd99d8e5acd1c6b2cf2b5191cf15b,1.01E+19,2.60535E+25
0x7a72bf7f5c3d65d50ba7fad312bdeb2634dbab9e,1.01E+19,2.60535E+25
0x66fb7a81c12d46263f36b4c1960b919e2249a372,1.01E+19,2.60535E+25
0x3cb129c2578dfa34579395b814af1904a900e45f,1.01E+19,2.60535E+25
0xca61782346e054f277615f95cd25c50916f7502e,1.01E+19,2.60535E+25
0x83da8ebf6a93fa538f8dcc68ecb6f7eab793bcca,1.01E+19,2.60535E+25
0xe44f29101111df195ea02a5e99e2199962fa252d,1.01E+19,2.60535E+25
0xa4edfd4feda265ef7d40dc911bd32f85b80492df,1.01E+19,2.60535E+25
0x8d9a0e74dd2ee84c83eb99d0e0915b83029b0f5b,1.01E+19,2.60536E+25
0xd62e4ef865a8758c40f07151c7a0f560f99791ab,1.00978E+19,2.60536E+25
0x4c2ec1eba29c8e0c3e379696aac4a64b2ff08394,1.00969E+19,2.60536E+25
0x585a3d2daf1661f0f981271616318aad73b8d78b,1.0095E+19,2.60536E+25
0x6a049a09b4de265f298f0861ed2463062611fe0e,1.0095E+19,2.60536E+25
0x3762e05dda3211d8e59cf81681ceda22ad03e6e0,1.00912E+19,2.60536E+25
0x99fdf40318a7f29eb5e338fd08a8866dea93dcad,1.009E+19,2.60536E+25
0xc94a023f19b412e605e7f0feff7a019af7e5dabf,1.009E+19,2.60536E+25
0x36de7c2d59f1446b7bcd3333c3c49c1f2f906e71,1.00886E+19,2.60536E+25
0x460fcd69797f25b2361296ec2e1f9d7cec9ce9f7,1.00886E+19,2.60536E+25
0xf2927f8f95822a507ee26487502e34a724339e74,1.00881E+19,2.60537E+25
0x29b98778d5f3428b642ce21b1a28a175ee124bf1,1.00864E+19,2.60537E+25
0xe0d354e6659c563738b45768ba150869c06ed22a,1.0086E+19,2.60537E+25
0xb351883f98b166705b93aa1cc4128404cf7033ce,1.00858E+19,2.60537E+25
0x7cb965d81ca9b331b67a5f9c3c79a9b8725b58ee,1.00846E+19,2.60537E+25
0xc83acedda9bf9fbba850c60b90944dc8e927c461,1.00833E+19,2.60537E+25
0x9c0586ddc3117e360e52513fa59f7aa6fa6cf2b8,1.0083E+19,2.60537E+25
0x9cce7c9ca3fb8575ce6b7c6a398aa3bdbaf9880a,1.00824E+19,2.60537E+25
0xe272fddbd056240149c771f9fd917fa040dceb39,1.00815E+19,2.60537E+25
0x5fce8250c9446ad7a717d84fe1cf9bbbf0763ec1,1.00804E+19,2.60537E+25
0x31d147a99328c6e37fef77ef51698639806f7a3e,1.00801E+19,2.60538E+25
0x4fcc167596eaf005d0b34781f66cbb675153a4b4,1.0079E+19,2.60538E+25
0x96208d54f0d4f0fc6b752204ec07a147834b47d3,1.00787E+19,2.60538E+25
0x0029f84abaaddfbcba00fc9d5952d0c7747c01b3,1.00779E+19,2.60538E+25
0x9c2011391bc97aba5eb05cdc1720363ef2e73e4b,1.00767E+19,2.60538E+25
0xd43fe7720cfbaeb721233bd2d5ee6ffcd2caae23,1.00756E+19,2.60538E+25
0x9f01434187d376fdbbb8f62a44b1e0d618eb1d3b,1.00739E+19,2.60538E+25
0xdcab43b6ef9dd156c54e1c4f055aa60e317c6f99,1.0071E+19,2.60538E+25
0xec03f13450ad73da213212e29234095f7c303909,1.00708E+19,2.60538E+25
0x211b761986b3c0f7b25a737a26fb5dae0e3bfa1c,1.00691E+19,2.60538E+25
0x6c34da1673198cf16a10276a8d66d12f3c1b3f20,1.00669E+19,2.60539E+25
0xee65e727ce3c6d0e9f12d54a292391d66acb4d32,1.00662E+19,2.60539E+25
0x3bc024cab61c4f8f10b43270a6f9b0be9898797b,1.00648E+19,2.60539E+25
0x32c904f48ed80b6bfdbafb86fa0dba3a9cf5ee56,1.00635E+19,2.60539E+25
0xfd58bf6253b56f6d65cc633cfa9b903a9f69fc9c,1.00624E+19,2.60539E+25
0x0de6d27dad275c5fea2a4679e0e74187d766780b,1.00606E+19,2.60539E+25
0xe6e3c32019a512c410a55561d940c4e29b87860f,1.00603E+19,2.60539E+25
0x0b60223ee3075a8d3f6436b111a54d588b5a17bd,1.00601E+19,2.60539E+25
0x75680809c40465dd4f73ad2b6c2e88c2bc3530ce,1.006E+19,2.60539E+25
0x7c522ad5eef6615f68102ad768240eb46d3079cb,1.0055E+19,2.60539E+25
0x0013cefc104698bb40d574e2ae6c822d5d52cff3,1.00536E+19,2.6054E+25
